ticker,sharpes
A,0.49898805210746966
AAPL,0.01987912553533797
ABC,0.33742276246027963
ABT,0.4489797480792397
ADBE,0.8681654522972483
ADI,0.3761209306057253
ADM,0.1172739861602528
ADP,0.9846357285784597
ADSK,0.9156768535900424
AEE,0.7112171320068121
AEP,0.4772021782037574
AES,0.23047989632233012
AFL,0.2987297103490067
AIG,-0.049337708206115605
AIV,0.7725273997542239
AIZ,0.7694275102355448
AKAM,0.33330911271825997
ALL,0.6282866743569705
AMAT,0.20660872079119058
AMGN,0.39723684178608915
AMP,0.4615200070823053
AMT,0.61762211866849
AMZN,0.2671951470362172
AON,1.2075708055787495
APA,-0.29442797865732767
APD,0.31214604863901413
APH,0.738548994257479
AVB,0.5602252464248674
AVY,0.4502071159766952
AXP,0.5012086721410142
AZO,0.4149749709412737
BA,0.43802149721183065
BAC,-0.7298119924812065
BAX,0.4662758084025485
BBY,0.23335270229451727
BDX,0.39537096253183324
BEN,0.15566217668113055
BIIB,0.13133362947873597
BK,0.0736318059882903
BMY,0.31862343038983165
BSX,0.1000171612459888
BXP,0.4264804279952377
C,-0.514145080785285
CAG,0.3472566264587029
CAH,0.3832278389113042
CAT,0.04258938348687694
CB,0.7232256527887874
CBRE,0.32391437477945506
CCL,-0.11723342045294662
CF,-0.055284709581722366
CHRW,0.6803601337547337
CI,0.613203811259962
CINF,0.24557170932782116
CL,0.864903641317766
CLX,0.5909430170580022
CMA,0.33443324496113797
CMCSA,0.3762741107191648
CME,0.3028713709732801
CMI,0.23945411488392254
CMS,0.7772548265670985
CNP,0.24721219919030551
COF,0.2756552500291946
COP,-0.0014506144708782912
COST,0.8655540675488711
CPB,0.7412374234024522
CRM,0.5174452581376658
CSCO,0.29290911495470207
CSX,0.5635796555688808
CTAS,0.7356977783469676
CTSH,0.362760429204131
CTXS,0.4425626646367844
CVS,0.20441138584987273
CVX,0.06468285053800216
D,0.6222564897014059
DE,0.4326023308955834
DGX,0.5967033665528098
DHI,-0.004395753351907407
DHR,0.5099249759560648
DIS,0.3565995393757057
DOV,0.42259353582154485
DRI,0.3368607986096789
DTE,0.7434513135668112
DUK,0.36725829796286436
DVA,0.3393922404206612
DVN,-0.49781591764459554
EA,0.3032269165788246
EBAY,0.37534562374642516
ECL,0.8773858378517566
ED,0.7207904174412665
EFX,0.9298975473271585
EIX,0.704661194277443
EL,0.7628285377163198
EMN,0.19862563318161006
EMR,0.23263296153507745
EOG,-0.079003157516778
EQR,0.4920692366731125
ES,0.8254575956229437
ETN,0.1801680597646104
ETR,0.3760255694345118
EXC,-0.15138465560246558
EXPD,0.6923427117372479
EXPE,0.3317085221423222
F,-0.8427960056545974
FAST,0.6984355633335623
FCX,-0.5283581566021076
FDX,0.21555804951998087
FE,-0.01909296889110697
FIS,1.0011445968424189
FISV,1.3547231504714596
FITB,0.09156524006250069
FLS,0.35601294889618096
FTI,0.0861064298009323
GD,0.4031849050396717
GE,-0.3475616125625622
GILD,-0.32393374494097205
GIS,0.7262488770381722
GLW,-0.034426732910926516
GOOGL,-0.2136771718217581
GPC,0.27725987385225026
GPS,0.23084256508711143
GS,-0.07749336907235171
GWW,0.6633061380076237
HAL,-0.060832861021303725
HAS,0.14720699049978855
HBAN,-0.2865682624561851
HD,0.744508026885864
HES,-0.1787716732678695
HIG,0.16168076269907278
HOG,0.6096011998796159
HON,0.3175762839840542
HPQ,0.7939348424602931
HRB,0.2753618665186887
HRL,0.7159067286726735
HST,0.2532236304427214
HSY,1.2398492407767379
HUM,0.7535886647983288
IBM,0.7361631210911985
ICE,0.31089488204896876
IFF,0.6196652681070858
INTC,0.6997140787524178
INTU,1.3630364506241655
IP,0.08548406306390889
IPG,0.35676283499516964
IRM,0.1198062825683128
ISRG,0.69497944157758
ITW,0.5921944693426424
IVZ,-0.3269139773449992
JCI,0.6527285156484525
JNJ,0.30676161525758644
JNPR,0.5929569857953602
JPM,0.21867061260291454
JWN,0.7132241921190584
K,0.4252164931754664
KEY,0.001431170803889575
KIM,0.15741451100336215
KLAC,0.521195274581969
KMB,0.6789418517477299
KO,0.6097379687536322
KR,0.4876243250495663
KSS,0.2525739449062058
L,0.19854887895070583
LEG,0.2656455568674843
LEN,-0.11447181366810921
LH,0.5973212594524291
LLY,0.48539072898459285
LMT,0.3575925856896837
LNC,0.14945887277457925
LOW,0.6570470578156721
LUV,0.15607794958820653
MA,0.45748494458820005
MAR,0.9165229550316615
MAS,0.22406056398379195
MCD,0.33962877399431296
MCHP,0.15840482970796846
MCK,0.3399850531202201
MCO,0.9246629371384488
MDLZ,0.3192416259679609
MDT,0.3659279129529281
MET,0.05578166536722657
MKC,1.0458082027900033
MMC,1.112541757227601
MMM,0.48728618166027415
MO,0.3166535856090112
MRK,0.04660195141872229
MRO,-0.4504604447048305
MS,-0.35963704884301617
MSFT,0.5242819035864866
MSI,0.8959607354972424
MTB,0.2000755811972339
MU,-0.38818340223902953
NDAQ,0.6281140860455725
NEE,0.9236192058266047
NEM,-0.3032761718345552
NI,0.9979335808983801
NKE,0.6893074760967467
NOC,0.6031068415074939
NOV,0.01977810153135441
NSC,0.7124648035346584
NTAP,0.9407761945287926
NTRS,0.2931743776112203
NUE,-0.3495242771606974
NVDA,0.13235726607277973
NWL,0.1353661490201266
OMC,0.2955469121481658
ORCL,0.6253660110529221
ORLY,0.9476562139272224
OXY,-0.3778558471968478
PAYX,0.49489503959205483
PCAR,0.3817762350107048
PEG,0.20817174487097026
PEP,0.6624086903233384
PFE,0.28939962316720425
PFG,0.6037949528739852
