ticker,sharpes
A,0.6902160430925259
AAPL,1.096877979544793
ABC,0.7476983303369202
ABT,0.8376549405395167
ADBE,1.065789373678388
ADI,0.7366471517568535
ADM,0.3371777461348308
ADP,1.1497398825464502
ADSK,0.7466027895989932
AEE,0.9710594587725635
AEP,1.0271407516301532
AES,0.3453163634993754
AFL,0.6322537762483668
AIG,0.2923912482175652
AIV,0.8612997845985142
AIZ,0.8701520313834078
AKAM,0.5279127107100378
ALL,0.9579629813307851
AMAT,0.6618946338145698
AMGN,0.6980357228588944
AMP,0.7940890564810595
AMT,1.137723687680563
AMZN,1.10005937022339
AON,1.0396365266441712
APA,-0.08063526932163716
APD,0.8090812401782228
APH,0.888246424383019
AVB,0.8175830522847441
AVY,0.783875788221836
AXP,0.8110674126946836
AZO,0.9800392785377237
BA,0.8931565999083416
BAC,0.3888034032600362
BAX,0.6221358909630825
BBY,0.43204505600613086
BDX,0.8066611212952387
BEN,0.17895647643118864
BIIB,0.6028809875286966
BK,0.2750285113560649
BMY,0.6343271392696901
BSX,0.5400069823133076
BXP,0.6984378674051688
C,0.3685032312599304
CAG,0.49145215330403264
CAH,0.4797142342309383
CAT,0.5802080823436977
CB,0.8693259164454072
CBRE,0.6447053811532917
CCL,0.32571282046372335
CF,0.4233563174254737
CHRW,0.2474727637198242
CI,0.8448720702914065
CINF,1.1059456554678009
CL,0.5792930562969069
CLX,0.7493748752350642
CMA,0.48363364662338626
CMCSA,0.8736993979044515
CME,0.7475607216031201
CMI,0.6314511572224738
CMS,1.2643577728764048
CNP,0.6928336910948064
COF,0.6375291895855328
COP,0.40228491715666803
COST,1.1833617756843449
CPB,0.37995510632676416
CRM,1.049025721632252
CSCO,0.47253159004307055
CSX,0.8409057811397459
CTAS,1.4082347487807958
CTSH,0.623176314131491
CTXS,0.5730060192868273
CVS,0.4010993877281194
CVX,0.3999804200890137
D,0.8889694219068028
DE,0.6288455435244433
DGX,0.4140876881493647
DHI,0.6960065764439245
DHR,1.040128992546548
DIS,0.8805100837607568
DOV,0.7612305510255426
DRI,0.7448619537690737
DTE,1.1649957583141437
DUK,0.808365950305865
DVA,0.4693187180882795
DVN,-0.06774487168272654
EA,0.5552384192776441
EBAY,0.5919396414040123
ECL,1.0121996620724338
ED,0.8005858475045164
EFX,0.8492162600384323
EIX,0.5674006284664861
EL,1.0963058803536463
EMN,0.5794517599050403
EMR,0.4788884230156271
EOG,0.33525520119475527
EQR,0.8817194672640035
ES,1.0650554855173877
ETN,0.6887365440768016
ETR,0.5341510437704493
EXC,0.17225754422825865
EXPD,0.3962252826882418
EXPE,0.5529659954220014
F,0.32885062255349695
FAST,0.6779692524324195
FCX,0.12825612079208953
FDX,0.4209127120507734
FE,0.36512174391460084
FIS,1.065222862934167
FISV,1.3511601673483828
FITB,0.6081538973777888
FLS,0.32383561484711215
FTI,0.07433086062335253
GD,0.6406253966377558
GE,0.18895624437334302
GILD,0.46390769299386053
GIS,0.5367278548724017
GLW,0.3043105857887821
GOOGL,0.8071400546935329
GPC,0.6719089665484416
GPS,0.201600515771228
GS,0.2640157857111239
GWW,0.650414998110083
HAL,0.15798274930760614
HAS,0.7009770071496001
HBAN,0.5410550802214106
HD,1.244433940727517
HES,0.15049233464248502
HIG,0.6264655380222768
HOG,0.36317873762437375
HON,1.0131135797807465
HPQ,0.21086279479713654
HRB,0.3105798218092326
HRL,0.9785827616490729
HST,0.41250919400440295
HSY,0.899726090537792
HUM,0.9149580661252182
IBM,0.2873134846024037
ICE,0.7091489342195367
IFF,0.740371979785268
INTC,0.7354805059505433
INTU,1.1818808217773222
IP,0.5494992471519605
IPG,0.6213016409956827
IRM,0.3354230188521799
ISRG,0.8393855004021921
ITW,0.843575553621766
IVZ,0.1723985754672837
JCI,0.662540335763015
JNJ,0.795070536985566
JNPR,0.1127788376405425
JPM,0.6541381329184333
JWN,0.37970436506441285
K,0.37491337377722744
KEY,0.5638091546865465
KIM,0.47349403269044416
KLAC,0.822544283086359
KMB,0.79533596457475
KO,0.7468703121939929
KR,0.43747850183991854
KSS,0.17055022342684079
L,0.36128741803743003
LEG,0.6147844517530269
LEN,0.6938089113278078
LH,0.49310382109387774
LLY,0.9981429691371431
LMT,1.0201194631092063
LNC,0.4717822670363452
LOW,0.8020734177182973
LUV,0.7623228099133575
MA,1.4128218510252277
MAR,0.8409949825093909
MAS,0.641744186670873
MCD,1.0719575093267695
MCHP,0.7137782212277519
MCK,0.5211217526463653
MCO,0.8998411825835619
MDLZ,0.7860490150077618
MDT,0.7223831786494674
MET,0.37620939354134847
MKC,1.0779341745575286
MMC,1.1816309478417408
MMM,0.597644957187372
MO,0.7756361259319384
MRK,0.8013681972526158
MRO,0.08073193312961904
MS,0.31226311127051315
MSFT,1.0107840868803148
MSI,0.8773858869640075
MTB,0.6884402409153505
MU,0.6670710044049295
NDAQ,0.8538997378838301
NEE,1.1135649191362518
NEM,0.17417445762657704
NI,1.2813851985360651
NKE,0.9652964458654553
NOC,1.171207374591432
NOV,0.043413471173650256
NSC,0.7983262544222316
NTAP,0.4215114160704381
NTRS,0.3680128451899793
NUE,0.1794457393211488
NVDA,0.8234111342291742
NWL,0.3455869682104456
OMC,0.5188985264373134
ORCL,0.454688568085378
ORLY,1.0896587760676744
OXY,0.00844826061478306
PAYX,0.8807323707860917
PCAR,0.4645003641538914
PEG,0.5531590156260945
PEP,0.84256265474418
PFE,0.705222422477575
PFG,0.5155093253314125
PG,0.7399877378855343
PGR,1.0474912229484319
PH,0.6807847465019217
PHM,0.5720487981140993
