,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-13,2020-04-14
CVX,-0.008026889105641422,0.005363182905308905,0.03210114928942165,-0.007163538285355653,-0.005023436276414661,0.007802346636877955,0.012933901732981257,0.007463399475794219,-0.0033917181882103797,-0.002627417237528795,0.001453409367703884,0.004535576559185683,-0.00839809471179831,-0.007285229832281637,-0.03944596416125745,-0.038200729580826986,-0.026511787496834582,-0.03988165417174405,-0.008392725053187888,0.034818987173522276,-0.022776809952337884,0.043860818119150435,-0.013599890236951295,-0.019240774566743668,-0.15369268247193613,0.053427607140410505,-0.022946802069349514,-0.08153672218296015,0.09388933740529204,-0.1644689749001672,0.014203584525995128,-0.22124763039721518,0.042506755360455895,0.03484941467206992,-0.08705174028427953,0.22740686087826933,0.040871572074077545,0.10264177123086582,-0.09950250188252141,0.04608897624712416,0.007088417629843136,-0.053822917096745915,0.11026845528288631,-0.013268360884102881,0.07029673569045847,0.00659260164903519,0.06253111778106102,-0.019423200145197717,0.007116744095200689,-0.003533226975386272
D,0.0010494829024203511,-0.01491144468661243,0.0042574077658086296,0.00412134524650587,-0.005394483475832823,-0.0025939029057919782,0.007447620533058252,0.006571156579189497,0.0053626068268060045,0.014146502838867203,0.017379339107862934,-0.012811937772998716,0.01605194320275194,0.0014566296118216915,0.004699247233258097,-0.022383247735296874,-0.011618617462067271,-0.053011792140303604,-0.038139675364380454,0.07674600622319727,-0.00950369357891312,0.06776222270170207,-0.020891785102623794,-0.005391850634077988,-0.06193761802009201,0.023238682224443252,-0.05130993902018377,-0.09676998630754485,0.09788231318324225,-0.12313191193649331,0.17232371186926265,-0.0027338121142082006,-0.1047843993293276,-0.0644398010440218,-0.11648318963772919,0.10574170047380105,0.025430140256594402,0.07573512560274431,0.008696785049717493,0.05118392627952395,-0.06014845477839226,-0.03130641497098585,0.016159150346645834,-0.02124955113239113,0.06556425197112081,-0.009040591403055465,0.06508712836300479,0.043083516811993405,-0.025248125983414416,0.03130871676240421
DE,-0.0018288640422511326,0.03878968923208914,0.02383998213270755,0.003029313477951101,-0.008350252759336318,0.004718071860547957,0.012006617807492015,0.00922122528829239,-0.006227188228909442,-0.01575315261135657,-0.010531182792658189,-0.0082383398710556,0.005457095900895936,0.06995092914385426,-0.031392517366944483,-0.030315589848888935,0.001620327061933713,-0.041516687503345695,-0.0219390182217305,0.047545793783723145,-0.0374571306294621,0.03352767688630465,-0.02452924336761131,0.031243908995449488,-0.08558880360992427,0.033266630939025044,-0.05877801778860481,-0.1061831543506302,0.06572600360236369,-0.13608233506291756,0.05547696026801452,-0.09865053504534671,0.04771913913383763,-0.0671069137132515,-0.004299868152704445,0.13360321722619717,0.01976189660391614,0.08249672481343007,-0.028614494198393237,0.05120955169612085,-0.02173758332035669,-0.03249868898506858,0.04271735523008369,-0.02769412135703686,0.05881070801043209,-0.004669500359838374,0.027657140235021416,-0.006949745697290899,-0.04082348461241048,-0.011945316340211898
DGX,0.010481637993142279,-0.005097100029506696,0.006471477234545775,-0.0025898443372019964,-0.0021488299703819047,0.0015254319555570994,0.006539948483857749,-0.010680818492245558,0.009086847314186297,0.0061518718151949425,-0.0023039107617136567,0.007904802112147946,-0.005639849833234845,0.0027472910215888824,-0.007158669483404156,-0.017268860986157097,-0.004257472283017094,0.009460726697687605,-0.04424630376317229,0.05704324147153206,-0.030862536483863057,0.06286242848818602,0.0017317590052725595,-0.03163885630815311,-0.019460906219042284,-0.031864404440916205,-0.062159123310319475,-0.09345233442283118,0.07034622036731819,-0.10726485857474055,-0.002083365995286246,-0.10149635662089151,0.02388314926226731,-0.051317553377704495,-0.001329078083337376,0.05509721115478006,-0.003279672740481243,0.12591770206993602,-0.06620201166053419,-0.00024104190655216406,-0.03322880489126334,-0.01905359698864373,-0.016757743883286325,-0.05306637001917269,0.08120359995686544,0.05998214486692377,0.05311112306862564,0.021971711531835636,-0.037206016059866176,0.04246208051883471
DHI,-0.007770196677192032,-0.018215982038009004,0.03485351394028813,0.01541560122760699,0.004551144205154456,0.013508956938097949,0.005526741827689197,-0.004203121151390321,0.0011364519573011655,0.002270006148475945,0.0003237151213120182,0.0008086140301029054,0.0027472943193607158,-0.002739767372023194,-0.023432443221623744,-0.038722532968282986,-0.026166313756872284,-0.012550788591884632,-0.04636594097894475,0.029284835329939085,0.013860999286728015,0.05342695939470454,-0.03159165991043644,-0.03368011083209954,-0.1036495735612859,0.03807012969423851,-0.10531488137278944,-0.14028928043685607,0.0020395772080419317,-0.20228994125607813,-0.003827753886991414,-0.07845021644858718,0.04273809410364926,0.0456512337831676,-0.057998680541457404,0.11265214008906388,0.1258740875551565,0.06049176019390079,-0.06086068579102222,-0.001084758741305869,-0.07709002139968535,-0.03882355625427736,-0.002448162008249377,-0.01411029193935387,0.1465461513359152,-0.00841231820596755,0.08511220495088612,0.03505676145997305,-0.05872320592988656,0.03960641460181269
DHR,0.0008082548536010314,0.010931731199844474,0.0007986796879675406,0.006691481612760786,-0.012135353808787941,0.00617309029682378,0.004233535227450069,0.0009163228925632705,-0.0025025989359650502,0.015481456742963529,-0.011750555754467706,-0.0005484767552430547,-0.022268565961749975,0.010108748778338672,-0.03125765864718033,-0.03296807521519396,0.003561096258247076,-0.03377346266911463,-0.016797162544012978,0.04226044446064847,-0.020903825301941126,0.05720468636555953,-0.04173610398141747,-0.00695806455737602,-0.04608226358127265,0.019210333525283563,-0.03423165340935552,-0.07519549339736664,0.09698196612922727,-0.09724900244575752,0.03243507367205645,-0.02762179216822025,-0.030825668188178668,-0.00305988513547395,-0.019546020913906226,0.06392604865495399,0.0013163991372784345,0.07371869133125664,-0.0005770990576823287,0.016164216901739747,-0.017114301921809516,-0.07015389751226786,0.060062069605954616,-0.009382144446644314,0.050240399453261864,-0.025644242602407497,0.04938532382805416,0.004134067180368017,0.0027446628153162678,0.04112792878079752
DIS,0.021762777953559187,0.024129551560927,-0.023215647823806473,0.009407949897375367,-0.011772899171053175,0.011133115996765586,-0.011080734074153553,0.005957106796702805,-0.006697301136088574,-0.009652240378028143,-0.0028665179570718236,0.01552395911732396,-0.006581796988565203,-0.009973597956711377,-0.04288700195376616,-0.03623781869400777,-0.037678459622952354,-0.04312580794830023,-0.0033039595613654216,0.019804520194095954,-0.029421622853183615,0.023443567440770252,-0.04363145607423158,0.011317715811019369,-0.09473408941581818,0.06813608734373733,-0.053382352387539855,-0.12984555303058187,0.11665395239377352,-0.07325394803691554,-0.015577342634004787,-0.05057196396100094,0.06903149822917287,-0.09427996333582878,-0.0025587486870618514,0.1441231378553094,0.02660008700868577,0.04596443064745781,-0.08504175239718381,0.03526972481391688,-0.03206417314413457,-0.017391307781706167,0.021597166996453865,-0.03186556593159495,0.06071585795055179,0.016669973912343927,-0.0016791601395929057,0.03393687855478866,-0.009569377990430672,0.024444432650211345
DOV,-0.0014932333082515736,0.024454742735333657,0.02361319294233355,-0.008220746593495476,-0.007781495184484788,0.007757394893624259,0.006513194524466304,0.007227374856717317,-0.002419678877508047,0.002509139314168518,0.000500691355047822,-0.02226483761817788,0.015095994500774923,0.0035287725464678843,-0.037592025417592434,-0.042540280712052736,-0.015991233972002306,-0.023838398800211102,-0.023755180663112885,0.04535735163026633,-0.015642578743551905,0.047105684753399046,-0.04444446034558258,-0.040555954350560586,-0.07626371031043133,0.072320085898252,-0.04953734181628644,-0.10434332782873401,0.06041132604417032,-0.16308530220874884,0.06820251822725165,-0.13891278784354444,0.013455527254387478,-0.0659607070590218,-0.011492321223937507,0.1433378406068304,0.07827156921814904,0.04988192481521092,-0.031438391855246106,0.04502762302773444,-0.019850513695573446,-0.04717652560964747,0.0077518934552649466,-0.04019866562990648,0.09526896440856802,0.009205757003390547,0.04783028892519936,-0.002120234996616732,-0.03400071176086039,0.015514710764660489
DRI,-0.012969329588728429,0.0055691294839737004,0.016614858155495238,0.034218457796265644,-0.006502033915270711,0.008947102752760783,0.00361277957111672,0.0017998871898883273,-0.0014700494334952685,-0.004579984188908703,-0.010023788403676792,0.0015768406963703185,0.0,0.0034802451752400376,-0.026506881577495367,-0.05208266475309242,-0.04187892407859417,-0.07200904634202987,-0.018719883292229178,0.013333384404740745,-0.03532393482895779,-0.0026229215506072823,-0.07479492541884558,0.002274155774131925,-0.12161093170383652,0.06676983400676262,-0.14999984765172836,-0.15724258350244857,0.10393778975220513,-0.24663210258530854,-0.14793716256853806,-0.18530887555610243,0.24180306147694974,-0.080622287311229,0.05205130094684707,0.31342902752349855,0.08461695314459083,0.036099268561115005,-0.09742411319830968,0.04006585851114308,-0.04204052260644009,-0.15497601364345148,-0.03715781373381288,0.02640488249935391,0.15215479488576222,0.12519070782097663,0.07818864563651817,0.012112707624728047,-0.053621383972544345,0.004270077768868896
DTE,0.008823024087416087,-0.005082960591206054,0.010142631399381319,-0.0017850506661176713,-0.0044704972125311215,-0.001122771648730092,0.004196039358978609,-0.00201468922763115,-0.0014951685183799412,0.0035191866899211277,0.0047008194553965765,-0.004307458570282474,-0.0008950916031987832,0.00754023551189964,-0.015560258780494052,-0.03567660438953446,-0.026459640587513267,-0.05387630716179148,-0.05372417966564835,0.04450595842180616,-0.031035638064329962,0.05565409257824694,-0.02556373680919921,-0.001204457938201009,-0.11703409104069862,0.05344815651558332,-0.03610792588867706,-0.12419549696104126,0.06957079132207689,-0.13905026333706294,0.06443456138874071,-0.12876220880857492,0.10922089174126515,-0.028217077452762918,-0.07457807170488695,0.12641556564395895,0.06888602362288654,0.0594723022445498,-0.004592587323309694,0.019481075305033846,-0.04485584622660266,-0.07254919116761704,0.012375039772032803,-0.022877629594922566,0.10226107715902977,0.014681426527825225,0.06557191213607227,0.07136004155142128,-0.023460678212283592,-0.002761360926331835
DUK,0.00040981622807723106,-0.010955456169021605,0.005590144014012699,-0.002161708828111397,-0.006809087039991946,-0.0004155172061536261,0.00789775478771193,0.009588576054800013,0.03232785869152943,0.011687212294526184,0.0073064850508297585,-0.005881246334243029,9.85258372991904e-05,0.009859095329279643,-0.0012691119023943154,-0.02961878014890129,-0.00332431897968255,-0.03992320595206711,-0.03463513781989769,0.05419841452807028,-0.010965104338763298,0.06317322702697936,-0.014953241411954976,-0.010785794759481826,-0.04512896373378117,0.004969529656873473,-0.043240482009629044,-0.1150208415067232,0.06573049506875916,-0.10714688454854171,0.12300861383699768,-0.07813948106908164,-0.05335543136580434,-0.08860746408919984,-0.06213456168113096,0.11457527110131482,0.04489499969218502,0.08673548396417607,-0.012316781270441113,0.04077781143946613,-0.03091274107243891,-0.0409248496817437,0.023462670153875154,-0.04244865920995544,0.06879782232999165,-0.01403081690132657,0.06728226968570028,0.05625747889684973,-0.03266538297992727,0.03502761937111787
DVA,-0.0081382434396714,0.018303419917939268,0.01859427338598163,0.010952921333020615,-0.02082585004561377,0.017334690503945316,0.06948640483383683,-0.016949152542372836,-0.00873565673828125,-0.003014778678991137,-0.006745775859613445,0.0010538212679462866,-0.009825668018253797,-0.006615536655567356,-0.014627134987575618,-0.021844044717127753,-0.00012340698154056362,-0.02233461917751478,-0.020320592479322053,0.05939191506347319,-0.0567919932833868,0.06627126806915329,-0.019226074928221926,0.009000070546737238,-0.05669598725898517,0.006735806904365038,-0.03667007757794405,-0.08841996131600582,0.11282046810611268,-0.05543119491290638,0.047253965578391455,0.0015972680815794504,-0.0519601815562708,-0.08901035604270746,0.011540237338861559,0.04426534464055898,0.02257822852019875,0.05042736566124573,-0.00881477549104015,0.045423553024555696,-0.004580631942688762,-0.045490391737223024,-0.03168037838434856,-0.0679943983099427,0.08379129692377729,0.01380081253425347,0.06903738530605485,-0.02780664520668119,-0.01643949962510738,0.043891880930431615
DVN,-0.02486165825322728,0.03210566348557209,0.07090560455336536,-0.0119607531954673,-0.006917369762755032,-0.018720010538561094,0.0070985367992519866,0.024669509039266124,0.0017195303236923198,-0.02060070096556077,-0.02892209663416656,0.02527087153829899,-0.025087994937099234,-0.053273413099157785,-0.08535970527182368,-0.07299259726352114,-0.05961793283322492,-0.06279892172168022,0.03637519335455597,0.004310364150681201,-0.031882243777019426,0.029765641535997256,-0.019065235656963386,-0.1617554196263784,-0.37397161007388213,0.0764637180820733,-0.06659265644916601,-0.1262020194833573,0.19669879099373344,-0.1298849929431104,-0.1466314772072903,-0.16253874580400773,0.21072101509419672,-0.07175583273807196,0.016447440267099322,0.19902918941814285,-0.03373829687805885,0.027933003919565325,-0.14538042709583487,0.009538777062385151,0.08818898112255225,-0.017366067095276327,0.14727547298776078,0.07573808620907596,0.05011929600550924,-0.010227183571950516,0.08036735352560176,0.027630157591645332,0.004136662432052685,-0.061792170135651414
EA,-0.0266864370436819,0.019326009217666806,0.007004783192379849,0.02021883755091225,-0.008272871596041953,-0.0035749614323252743,0.0031279039731140212,0.006236301394319188,-0.00802043576368261,0.00780966550587503,-0.0020968355235552183,0.0029233408535140892,-0.005283264586986025,-0.010897360589525396,-0.009073199958800071,-0.015416339638776755,0.011007793123342768,-0.035667285377793734,-0.013334597013003435,0.05445389320409544,-0.0017776401916614892,0.04807886702425357,-0.014486249210972857,-0.023046883689616826,-0.06259864849547325,0.024274194829701834,-0.021280802137342514,-0.07738686085001034,0.03974288181089758,-0.08644130655412985,0.07601232048029871,-0.05450180785987946,-0.0016626892030064955,-0.03464358806242607,0.0981136372161524,-0.012255084252543402,-0.049416952882859966,0.10664884032754829,-0.0386087816152878,0.024326252670123116,0.025386514248879166,-0.026355262713317007,0.048805474995857745,0.005279250684665504,0.035787064708248106,-0.0017838377237524572,0.0045148425939742776,-0.009363394022974147,0.03308130755318772,0.024977068562388682
EBAY,0.0247318615268195,0.0878159318686158,-0.0074843504842674324,0.023431210935697333,-0.04736871165458478,-0.004971947539867072,0.011660134064068739,0.019483819411133974,0.0010767062163583585,0.02554450892401028,-0.007079247535522359,-0.008977844714004757,0.004263110843946816,0.013531448713720584,-0.02460736457928725,-0.02147065714468499,0.006308361042329569,-0.04497147845879901,-0.006880832858209618,0.03810638823618451,0.02113473211940864,0.0482022367410222,-0.03299543517449266,-0.022299987536098853,-0.023907458806001647,0.014639571671344553,-0.033573756483921025,-0.05167953486542598,0.029064484061704032,-0.051485755975727576,0.032257914402772814,-0.05949513398881001,-0.05431303033022661,-0.06824338811710107,-0.04495998034805471,0.05049346495996332,0.025298200835458973,0.06309480419552105,0.0006631722489773839,0.033465910406539345,-0.03622965233589592,-0.04258152642354174,0.014246089825802999,0.007536902050976568,0.060183480400731515,0.014111623326717782,0.04395944953545361,0.024841047305974584,0.02749051098587607,0.028193188029097094
ECL,0.027637510896159734,0.009527228747333139,0.014008362326331403,0.003926360317240141,-0.007097855207057746,-0.003403947434198251,-0.0015613614354906824,0.010751644858076892,0.0011603763683900592,0.0012074665547681107,0.0017846378963424225,0.012663825915375293,-0.01901956927125603,0.005767993399226512,-0.024000096210959776,-0.03821835430505938,-0.0017968674396097173,-0.056318571878193335,-0.016514004274581162,0.05968412982188642,0.014119977084061874,0.053733368091939404,-0.02657330797875146,-0.02262334901313212,-0.0543698058079366,0.038131332577164834,-0.022373688609300224,-0.11533938239173702,0.09093670888964622,-0.07505582776885988,0.020346868197623547,-0.07651913927408538,0.019485128814801467,-0.11091615491892393,-0.11742311194482458,0.22160987873598814,-0.007779328231163785,0.06529186372322204,-0.026037495604652627,0.024891950028627763,-0.0345102897733075,-0.05858968316250046,0.03721897538390295,-0.03220299192165521,0.06878987933287872,0.0109282383622471,0.07353402422284772,0.05298290121190008,-0.02891144813728086,0.03515416097737378
ED,-0.00159585869757084,-0.013958483799070054,0.009293340493189417,0.0007494206588403163,-0.007381954261589163,0.0032332259645431183,0.001074452317699981,-0.0033268694409018806,0.008290949351486887,0.007048483888534074,0.008713220759613893,-0.0049813209451567975,0.007456279911172148,-0.04652145205053304,-0.014304612124379945,-0.007199964591119934,-0.0063456455164686565,-0.05131717413046166,-0.05253044664593831,0.07244365583083168,-0.008162966012401629,0.04973800200269607,-0.0048860904570794395,0.003653975907440543,0.008646128052986146,0.00834649946634114,-0.03243851694027877,-0.03132938876897051,0.051079881685247575,-0.09674109859715518,0.18013827297560825,-0.017895107914825736,-0.13134495982981187,-0.09364478032044532,-0.09973819350598878,0.07895941821609131,0.005956817179184393,0.0703509436132097,0.026080042637464995,0.03632850226822515,-0.03381625717080772,-0.005000145125527045,0.01700831110276413,-0.013049634784473296,0.040436636476274046,-0.013942156600586064,0.04892403140121426,0.049027688781514644,-0.03525134538342545,0.052569618957688524
EFX,0.01581057211901382,0.02016146181615075,0.0035407262376494497,0.0005132285741085152,-0.0023082938495789795,-0.005719252885925674,-0.009113312864117429,0.007892516263129368,0.050090543146781075,0.004314236113615699,-0.020434540293945314,0.01409510480951548,-0.002779858121871648,-0.011769875899904081,-0.02400802194433349,-0.0225432659903132,0.007884975071773104,-0.0541105964923132,-0.021021298143244826,0.062165505588227754,0.005249994026692795,0.07668389655972851,-0.028366192372526022,-0.025718839847604258,-0.08100909706072057,0.07883395345827804,-0.04827938726718062,-0.06880685652757978,0.03868055356086231,-0.08371868139064231,0.03932362154068536,-0.07380571144490111,-0.0700992306487882,-0.08456791276466602,-0.009749281871456739,0.08640799535111099,0.01812429916083147,0.051244307564839886,-0.01726265047107145,0.021329867386658652,-0.021703498317389824,-0.05006267264785047,-0.03666182249196337,-0.024608825877812324,0.06781082002945493,0.020992567958999953,0.0554025654226975,0.012553222276220577,-0.022540729925982994,0.06893399596037386
EIX,0.014500362821993962,-0.028199845852432293,0.024645562693815126,-0.013448912717695105,0.009306433171359929,0.015584442082242411,-0.0025574202553027003,-0.0064103862334067285,-0.0016773154309789318,-0.0029727842687999884,-0.0002591667074178794,-0.006224187842937878,0.008872534609237537,0.0032332706350566287,-0.01611425143929901,-0.016247424033008606,-0.010255595421819419,-0.05463611450601502,-0.043558574967193175,0.048370113327003805,-0.03038032187331463,0.027232742711831293,-0.016391228991215367,-0.020576814769390106,-0.08625523403174917,0.03448824096630054,-0.06495534108346723,-0.12236348528675578,0.015639911669613094,-0.13333339277241318,0.11289268334699853,-0.04517135946023354,-0.005709575836946201,-0.03896632698864244,-0.0510030621566403,0.13289873517357664,0.06828105595596123,0.07264957264957261,-0.0410532240981093,0.029019298433001328,-0.026993454782173076,-0.06424524388689401,0.005071186503863734,-0.04211132276800411,0.07718786196639016,0.016174728795663063,0.06551901967044027,0.04689950977395174,-0.014601000648411078,0.007913682294997226
EL,0.0053289686724742324,0.021508634949938044,0.0044907678071197665,0.050715288116569335,-0.012149657624658583,-0.0013401260286513006,0.005462946741121355,0.023687013520874434,0.00046545454123503305,0.0005583870783010259,-0.01660374099647799,0.00794563570574236,-0.008446024716941891,-0.009700932749674318,-0.050126578886448225,-0.0369756225543445,-0.011179055959727457,-0.03458503488244247,0.007241757722816766,0.052995583581477934,-0.025552182638692966,0.026593692415825654,-0.019544903740885133,0.012287726023787249,-0.07319617078556073,0.05328838003852221,-0.07935743350194813,-0.08787883072972791,0.09450246135749696,-0.134943655475953,0.0319507964076422,0.016261100125876782,0.0017280109217927553,-0.03520536554236586,-0.043840922371921165,0.0931568138066885,0.06291574484020845,0.03111593965310444,-0.0711064877633486,0.02831718457164789,-0.035647364765477696,-0.0374042723528657,-0.02718736425464041,0.03263860237678751,0.0416668179300792,0.01663529423609522,0.01568918576496836,-0.005430581531803869,-0.015834338596143804,0.017137146886012866
EMN,0.013048952060455088,0.012188562705869987,0.03270369133135098,-0.020670331976551992,-0.020700816095724606,0.010361896632009149,0.015999086685394515,0.018573148948895613,-0.00858890431792636,-0.003998280988178338,-0.02716448334568089,0.006327534642030397,0.013258378316261865,-0.007149560433390878,-0.034782592929116896,-0.06292232278146181,-0.011416595935733409,-0.05060005387548305,-0.015524896608149263,0.023085450486087122,-0.031463542596145144,0.03215764703547985,-0.05086635564255926,-0.03232288212703205,-0.1334371204067183,0.03335332253916223,-0.08175515695414237,-0.10734559830697199,0.10922155796964295,-0.1360398850927781,0.018995323123144114,-0.052734961275085146,0.0680993792332436,-0.0106665456459204,-0.059299215507015224,0.08309478139360094,0.1202498950954014,0.029411772482540677,-0.030865465935357883,0.02453182714914437,-0.021634013856268064,-0.022971185609665157,-0.002856515011994021,-0.006390431586403622,0.11288545237735592,0.0536067920044363,0.06941566437480429,0.056066336171765485,-0.029810712495142444,-0.026756349862829043
EMR,0.013542121090150294,0.008815241386690431,0.03782091015155564,-0.00999865776036768,-0.019667997189209196,-0.005150965606848468,0.005995262935743151,0.02126524736519997,-0.023497902533728743,0.005058491318139735,-0.028159270614777743,0.005879035828521673,0.002226315480836405,0.000971891901944133,-0.04022745858856458,-0.037433015904565714,0.0004505713316831361,-0.033768805899243914,-0.004193706478347603,0.03416009579251744,-0.038612400592377805,0.04596787940950886,-0.029098373331691962,-0.04001245234172157,-0.1895717907800195,0.069499402183405,-0.03193467352874613,-0.11430758622255932,0.08986592364702117,-0.06695837298909679,0.009795621025678214,-0.1324333288958549,0.11861916361785196,-0.04193839015710432,-0.13631194176676065,0.16334011700193085,0.07471801145734425,0.024994564627755178,-0.06598344178161708,0.02303632867867722,0.021874420684690365,-0.04092349555436292,0.044420228676391504,-0.04211197024789626,0.0802713543810587,0.018222322570436322,0.03599110755297752,-0.006141932587573673,-0.01139439468835668,-0.013674492361492208
EOG,-0.021122185190281972,0.03152594108562479,0.04659076831721065,-0.015314865245907083,-0.020034274418196718,-0.00874271163757101,0.014790061540344235,0.007888706921777233,0.003980033572387409,-0.010042633414088398,-0.005205647578742534,0.03689804203597191,-0.016692648360572604,-0.023423973928098585,-0.057943448361643,-0.041768055373491486,-0.05657577384022516,-0.05063287427610752,0.05433332722972928,-0.006323053814031199,-0.006840521888547002,0.026429500048235743,-0.03448807472005355,-0.1061904410424932,-0.32007229377468327,0.1063829437690087,-0.06586546263328208,-0.16366444464882013,0.07076913490082948,-0.10632177623264705,-0.006752364930888488,-0.0365814151832895,0.11626344031220781,0.05027069155745956,-0.010031375752217242,0.15228757101234813,-0.0027640815950057407,-0.0040312723481708,-0.08929938744257271,-0.028333289925834504,0.026872687450381072,-0.03674844917376685,0.10693641120942088,0.04151437896223564,-0.011531785357211999,0.048186789115866935,0.09581412251113353,-0.010377492859451776,-0.03413651198644785,-0.024486066371192106
EQR,-0.002888798167082207,0.009657191174192059,-0.003945402336971049,0.0067216840018491375,0.003934883841198777,0.008788514014961502,-0.0017661602624925443,0.0,0.0050713161579736266,0.014550693016961436,-0.002197690232912386,-0.010779880025652888,0.012420909095028021,0.007060257453742613,-0.014021422763976332,-0.026576575384919532,-0.0017962022577089343,-0.05878115418919316,-0.042824289334815524,0.05286262107348194,-0.006449911977071565,0.03144083095512418,-0.02048608204329272,-0.02179684232632806,-0.04082934716307596,0.07331819535799111,-0.060427794776963806,-0.06777652580541138,0.051421523944362724,-0.16913481970262256,0.08665798648274503,-0.08411076004181128,-0.00427123841540511,-0.07860761127182125,-0.07053706451213304,0.014788834120527339,0.04640448243139761,0.085394848922419,0.058247791869301846,-0.0015954519826576474,-0.013902407075809475,-0.06498130924431467,-0.05424612119222605,-0.005680769284438836,0.10781422678864394,0.009482541996606697,0.07531321331928664,0.06390807515048391,-0.04206293066858746,0.036391140941209876
ES,-0.00032459437296039617,-0.01958662151317947,-0.0012140172360786128,0.004199248640848863,-0.00319135319271846,0.008721504042870087,-0.0020795381386392586,0.0008774862487073154,0.013368533286700401,0.012759508573473077,0.01227838840992379,-0.005379296949276968,0.014316193535229615,0.0032408590409453986,-0.007815816668828579,-0.019220735953321633,0.0008569012818295807,-0.04215728135421781,-0.03418223138345999,0.08281294065893152,-0.007006868453348525,0.06645034335429179,-0.011163001928500282,-0.011083769419993228,-0.03943545424159689,-0.015341380300224139,-0.036756749953702816,-0.05889029731105433,0.07153242861741416,-0.12820543907079052,0.1299560432397704,-0.011007864720013916,-0.10666652860829173,-0.11304365394788962,-0.08940590365380474,0.14799949810862523,0.00643888631798295,0.09513215645179751,0.02819400477048628,0.03322651535046783,-0.06503310212646585,-0.028385171763524175,0.043426750930326774,-0.05334845850174863,0.0936585749231269,-0.028139931934780482,0.04474804755417172,0.08098379651701504,-0.03751384715217432,0.05396675759369152
ETN,0.010797120687444428,0.05675976246752423,0.014170934621428044,0.0013681988209419682,-0.005074200688959585,0.009317393121415218,0.00602468974187742,0.0048294381920939156,-0.010958347285448755,0.006414628864343408,0.008884588573785823,-0.0015315522899190803,0.007573658352834078,-0.0016175778965388243,-0.03125894974096821,-0.033841562062057795,-0.01659707386346454,-0.03458279112631624,-0.027026979865350187,0.0546737940907136,-0.029577756744706307,0.05675823982781081,-0.045454526611419466,-0.009502681561974868,-0.10391285745867052,0.0713341085154493,-0.052660972518760674,-0.09230050962761716,0.12697576038013803,-0.11968198466723234,-0.020977259146071514,-0.06672094183308397,0.05274632839692561,-0.10379564928216212,-0.11027262173121521,0.23264637350852624,0.04760596963674324,0.04892764661921323,-0.04741218940016845,0.05071110491284547,-0.008044019845464656,-0.058566211707512195,0.006152628498515611,-0.031797719895087395,0.08631557167417547,-0.016020450628183247,0.05225843862152635,0.016221513856339742,-0.037450832104827025,0.0184971024525733
ETR,0.005094413073135184,-0.012330850546577676,0.0,0.006510614875344656,0.004033077614637115,0.007200252608341451,0.0,-0.0030313404615794903,0.012769969052901287,0.006679651005403464,0.0048459754137373245,-0.012538911271028907,-0.01232247128570596,-0.011335037908572598,-0.001692833170618746,-0.02651466946692327,-0.005146469948950294,-0.03859921258863919,-0.032202059448741105,0.06167135833767268,-0.017966327918315206,0.053080502225477444,-0.007011525901400417,-0.024949019570445152,-0.07145146049930506,0.03370884072938485,-0.06429705680662601,-0.08941062963993407,0.012691810164410677,-0.15729125107277042,0.1484897384190702,-0.13260403017581768,-0.027311448512358227,-0.04830492916499618,-0.022627643176234113,0.10424672655988854,0.030464451621293076,0.08711772575885535,0.0065141692542347585,0.02804618381849333,-0.06095717471932072,-0.08928387121404369,0.03061465136930308,-0.05464861494525963,0.11537542232119558,0.0069891472755641,0.07335842501604173,0.023776347917422003,-0.04878051781372428,0.028297072524549494
EXC,0.012818001867153317,-0.0022822754968989667,0.004990783170804924,-0.0014486232531281118,-0.0014504792438182479,0.002490244365487726,0.021320525596227657,-0.0016212082063314925,0.006293097278281978,0.003832884582592566,0.012459846129224017,-0.007940411628341915,0.005040298439160207,-0.002607895974818475,-0.01810123540192432,-0.024375362405076095,-0.01217714425364902,-0.040595172732798,-0.044971225960624084,0.05381585163634317,-0.02729481241167042,0.05951568033760535,-0.014737206464885966,-0.02081074914082337,-0.07217177503433425,0.02887142919179886,-0.07676251912711418,-0.11404171205404934,0.030904465201882614,-0.16089111813167334,0.17994084148335343,-0.08222204871444894,-0.019067922929187797,-0.04350498739871367,-0.032903141853357964,0.1511006553454497,0.0011591231082459519,0.05904470847659149,-0.02978965598039851,0.048732606368163234,-0.011281246964445213,-0.090464681648317,0.035842445623527563,-0.05565156496658796,0.10900756837274517,-0.014592654842046748,0.05029350598246163,0.04150037962839037,-0.035760043522380935,0.03496705074043449
