ticker,sharpes
A,0.7509432934874115
AAPL,1.1801834432928964
ABC,0.8159022397294252
ABT,0.9068728070697386
ADBE,0.9917226003433318
ADI,0.7818192859996927
ADM,0.42690705465918816
ADP,1.1285036959355168
ADSK,0.812671425245358
AEE,0.9740494683588206
AEP,1.080425864283379
AES,0.4128091340892822
AFL,0.6832372589353548
AIG,0.41489441375348124
AIV,0.8964176017774268
AIZ,0.8950204263904273
AKAM,0.5775493863146127
ALL,0.938057408350304
AMAT,0.7433136697916116
AMGN,0.7642448011660661
AMP,0.8447922467290019
AMT,1.0807793193800264
AMZN,1.0939276630379198
AON,1.050441436249992
APA,-0.02073894005624504
APD,0.8588793670453077
APH,0.8932051590644522
AVB,0.8447627225681091
AVY,0.84356697240122
AXP,0.8586144662026125
AZO,0.9973158604537046
BA,0.9792457573735033
BAC,0.45881576771785815
BAX,0.7381126609604706
BBY,0.49272749102176155
BDX,0.8976323558896301
BEN,0.2686604462598843
BIIB,0.6638669529331537
BK,0.3601329696133236
BMY,0.7351786555919568
BSX,0.6015291509662017
BXP,0.7221855673327477
C,0.4513150937499055
CAG,0.5800054263435634
CAH,0.5514410347297299
CAT,0.6878794007438137
CB,0.8645863308276069
CBRE,0.7010329779611081
CCL,0.40589514824469347
CF,0.48475860114030483
CHRW,0.34174355278677676
CI,0.8670911428086417
CINF,1.0806419427623897
CL,0.6509064949946906
CLX,0.8246389087349125
CMA,0.5494872151123379
CMCSA,0.9426975730510588
CME,0.7802149680768059
CMI,0.7043288741787346
CMS,1.2672274167494948
CNP,0.7469652396453418
COF,0.6838562869946692
COP,0.4746548736818258
COST,1.2036957780240418
CPB,0.4901252493781018
CRM,0.9788312608749562
CSCO,0.5611348664369998
CSX,0.862010207215629
CTAS,1.295080016203734
CTSH,0.6686588532254124
CTXS,0.6470832988698791
CVS,0.5035824771939797
CVX,0.4902230874047226
D,0.8966958309428331
DE,0.6999629794661584
DGX,0.5016788572575811
DHI,0.7056017277663144
DHR,1.031382658944197
DIS,0.9620049658058348
DOV,0.821326683888659
DRI,0.7852230429037457
DTE,1.1387489105283901
DUK,0.9046529821183048
DVA,0.5747282968139977
DVN,-0.03146976865623197
EA,0.6168516295595554
EBAY,0.6597617852115191
ECL,0.9969144468785943
ED,0.9340249958709723
EFX,0.9173903155758762
EIX,0.6561228263595871
EL,1.0996836576371125
EMN,0.6705806058735327
EMR,0.5650022374925068
EOG,0.40535638827685044
EQR,0.8778125365879843
ES,1.0956379792373843
ETN,0.7718030561452662
ETR,0.6320998227580548
EXC,0.29089502303321135
EXPD,0.48529084890621105
EXPE,0.6043285941809985
F,0.41667881961790837
FAST,0.7491010938218147
FCX,0.13818403009310712
FDX,0.5084727415531033
FE,0.46360187034106365
FIS,1.0614811016447216
FISV,1.2613323089139803
FITB,0.66057373716232
FLS,0.3991071744964682
FTI,0.15112335674648952
GD,0.7412905557105113
GE,0.2704283347316601
GILD,0.5361877803891565
GIS,0.6359673037025885
GLW,0.3854645378492876
GOOGL,0.881267317479246
GPC,0.7474015607157248
GPS,0.2682300463645657
GS,0.35275186041493795
GWW,0.6901949124233834
HAL,0.22490619071163812
HAS,0.7650658741814916
HBAN,0.5806985586217353
HD,1.2976351503847299
HES,0.22246912301454333
HIG,0.6855952817559748
HOG,0.43887977897332964
HON,1.0024675525345794
HPQ,0.2884479035983329
HRB,0.38575618711930737
HRL,1.0534589913153605
HST,0.47801927106821257
HSY,0.97215100004963
HUM,0.9765215818069642
IBM,0.40073778512305697
ICE,0.7165290370463981
IFF,0.8057157629160577
INTC,0.7706925679696753
INTU,1.0767018165181603
IP,0.6050790675115397
IPG,0.6852554182496841
IRM,0.42276870048136395
ISRG,0.8697135455755972
ITW,0.89808214607243
IVZ,0.25434011868218787
JCI,0.7073691406627489
JNJ,0.8937011736020897
JNPR,0.18943094460115717
JPM,0.7193235386309649
JWN,0.4456973065008276
K,0.47685721084046007
KEY,0.6090001721558324
KIM,0.5385386292038662
KLAC,0.9224337226866067
KMB,0.8835966860162303
KO,0.8473072220929283
KR,0.5339745591370308
KSS,0.25359916739315036
L,0.45498094855929755
LEG,0.7140616792391672
LEN,0.7173006278123616
LH,0.5630437035951584
LLY,0.9425542407417475
LMT,1.1220341123183573
LNC,0.529885377243496
LOW,0.8816460536270584
LUV,0.8663358329586877
MA,1.2515450817416973
MAR,0.8701564107712464
MAS,0.7061556197453849
MCD,1.0699017971341187
MCHP,0.7693035718569929
MCK,0.6068460480923271
MCO,0.9607659117846119
MDLZ,0.8285028220175938
MDT,0.7881738482569313
MET,0.44517083598809515
MKC,1.0924660168109728
MMC,1.1255269595402664
MMM,0.694683114984795
MO,0.9315850261661641
MRK,0.8280385975520165
MRO,0.14324405542126759
MS,0.3818228103536289
MSFT,1.0416561215421625
MSI,0.9156109601813742
MTB,0.7040840044414234
MU,0.7056895122722939
NDAQ,0.8404427251730882
NEE,1.1655412619411867
NEM,0.24152605090503798
NI,1.2234427425367511
NKE,0.9858140870768856
NOC,1.213902557279659
NOV,0.11969873777446721
NSC,0.8582474131220341
NTAP,0.49754596946571106
NTRS,0.44764662850016373
NUE,0.2701677685514187
NVDA,0.924877167845542
NWL,0.42838326360032464
OMC,0.6224338691940247
ORCL,0.539666974207118
ORLY,1.0431240358112395
OXY,0.10086056372849822
PAYX,0.9475624833166154
PCAR,0.5524396314883261
PEG,0.6208231086149709
PEP,0.9031031732467462
PFE,0.7535140592881907
PFG,0.5715144902468927
PG,0.8385761387550809
PGR,1.0727388794156487
PH,0.7481222794863005
