ticker,sharpes
PNW,3.4162591529000648
PPG,3.4007501363073147
PPL,-0.46206013882364466
PRU,1.7159398812021434
PSA,3.2590145572265694
PXD,1.892848332955754
QCOM,1.341069849958819
RF,0.4648814661119434
RHI,1.5689159985206695
RL,1.0800280948198668
ROK,2.5100614933332466
RSG,3.701408971738424
SBUX,4.008267799437016
SCHW,1.8755131725506184
SEE,-0.01068761413647935
SHW,6.507438235160055
SJM,2.5048022571228796
SLB,-0.8494039151390326
SNA,2.2637868614114756
SO,4.247603452420472
SPG,1.4294496625309936
SPGI,4.060210211769557
SRE,3.7015354962889844
STT,1.4517946708579283
STZ,3.345602974665795
SWK,2.1412741764853145
SYK,2.568054001074556
SYY,2.5949004778236247
T,-1.3465027876995845
TAP,0.17045250261983713
TGT,0.3755776655572929
