,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
DE,-0.005416759863462642,0.005963605332914835,0.013349295596073478,0.014757129224138549,0.01056930487117143,0.011975643075947538,0.01941161949533653,0.015112072897771271,0.013890012508479006,0.010970302573667157,0.020546719372509962,0.014812419875711014,0.012220567378407488,0.01177641309706795,0.018643248829423385,0.017081929838094503,0.013554811470851611,0.011812512140300248,0.016113449727417017,0.013776942124535006,0.010584253396025851,0.006635809352579697,0.011586814691510497,0.008681162420544286,0.006060679272373346,0.004539922407300995,0.008370604545539029,0.008340386032924732,0.004920543484634728,0.0035348242357496847,0.01360719566957442,0.010312750601443463,0.007752409327212477,-0.008035687464327555,0.017288509152319206,0.01311428159677187,0.011194157585439608,0.007129760205497281,0.01560437565997888,0.012226302189582483,0.12734491242742807,0.1185560816758908,0.17386756523477692,0.16352190728122018,0.1634024240295099,0.14265399087081598,0.19125478958044886,0.1776172442690598,0.1750958879671751,0.13929546324773656,0.19470166210159362,0.1802754207817499,0.17057786435099118,0.13451973550651083,0.18766195914029896,0.1715889708844377,0.15584505042732602,0.13274551155756584,0.1634495631114222,0.1538541266856794,0.14206246209428658,0.10950629441171526,0.13710700477903667,0.12885485354356363,0.11151166663502872,0.09858805557835827,0.13306794315288265,0.11473832209451527,0.1076051975288627,0.09991651420146722,0.14053194231525823,0.12522854851643944,0.12188003526586204,0.10384811799693593,0.1534212070470711,0.1485516645049719,0.13430564272265647,0.11432788601537225,0.15604925642379444,0.1365701074391405
DGX,0.02297696852334974,0.02120476063749972,0.019075154214745083,0.02294503331371484,0.023415057983521094,0.01943752250038991,-0.005838762309440202,0.017298239427024645,0.018425833308225587,0.020340308281237132,0.016835311091088302,0.01891918392794006,0.017500470289860594,0.006012152484369922,0.014590222136639758,0.018311710085616884,0.04538126352626407,0.015937639696021456,0.010890052356020943,0.01363123911038229,0.013161922252831344,0.019236610306773313,0.005747667954395553,0.01213991769547325,0.033948779035139966,0.018871712507528608,0.010102010498167772,0.019289741814224947,0.018873488646416987,0.015346534653465346,0.01622316747452765,0.01897551863140301,0.01542293323115241,0.02418356660001904,0.016549789621318374,0.02037777984553829,0.019388312397596943,0.011542306643642643,0.013738795342213287,0.01921768707482993,0.22677604152658615,0.21582789006968178,0.21200783118403976,0.22102958903024267,0.22042663104512195,0.21389764799833014,0.1974667223286451,0.20179858514157967,0.20440796953102625,0.2017857321172047,0.20488467159092305,0.2030066070489597,0.19867951835879624,0.18180546179968404,0.1919853335918,0.2009409944572848,0.20018282754071418,0.196297831917747,0.18282722513089006,0.19493696833042942,0.1942658912355882,0.19064493267186391,0.17327805521530198,0.19804526748971193,0.18661901925749455,0.18560530014053403,0.1845102505694761,0.1885448610149372,0.1852944067630001,0.18425742574257425,0.18785240874468295,0.1910333300560417,0.18497940415748634,0.18432828715605065,0.17615708274894812,0.17856145901181725,0.1719461132350264,0.1671362355721167,0.15841501214710563,0.16607142857142856
DHI,-0.03432199627031347,0.02869054556865558,0.0017648971250754726,0.008130212190488456,-0.0014818307345165528,-0.0035622609880035625,0.004945475245939551,0.005213631739572736,0.0066810988354732755,0.005164634373718164,0.00740214042188554,0.11834159531320415,0.013810325322148948,0.009023723000285819,0.01348314606741573,0.017617955834439484,0.01575132107854207,0.01380051975983511,0.013976613178559236,0.011639874030010497,0.016290124969370254,0.013783164227610821,0.0138055278117445,0.020380172136051918,0.02142408752578244,0.014106176483742565,0.017265181147236332,0.02204143578159743,0.024543857979565528,0.017665491244097983,0.01922641366987946,0.024129380233946448,0.02571278499089014,0.014609525132550764,0.026554497242417593,0.03338384804390366,0.03302962889490315,0.019758114448465168,0.023409075764643166,0.03118759852863899,0.1522659325696356,0.16918456090016587,0.14142399331196878,0.22637408635734296,0.15971777860101707,0.1376359858208043,0.1336167790368776,0.18151431477982852,0.20496790086593014,0.16903456762501398,0.17524476289449215,0.17275048820790145,0.18434921773681742,0.1735467450628122,0.17389614333434558,0.2042717509351997,0.2100063231109706,0.18713594408101084,0.18511010583817003,0.22096206491982792,0.2423327615780446,0.22271658912629247,0.22383810475025903,0.27162516684309845,0.2844946641556811,0.21614562368621137,0.24494256738818782,0.28517100201178835,0.32366401647215565,0.24796577898071226,0.2727348986251269,0.3153017007455895,0.3413407087635212,0.25720636243661876,0.2870836201874702,0.326283343387232,0.3191801397134882,0.24209193852419544,0.27511827813686945,0.32227404098791385
DHR,0.018336536128684897,0.013622315826861582,0.015101772849835967,0.018550565151367174,0.030069772142171526,0.021328407404556753,0.0186394711568078,0.020586940605792282,0.01709519732302355,0.01905591111582127,0.020147688309234434,0.019253698270577744,0.017373047437710183,0.01913736680732218,0.02130935991844604,0.018629375698450572,0.01770399629906409,0.022764635644695174,0.016542722286588325,0.018972234454632406,0.01915246272079784,0.017887796451636448,0.0157960540359223,0.01880670942065818,0.028230925064225202,0.014279730082824923,0.015674084851691413,0.012750540252447883,0.009482414189720928,0.01649177729256678,0.011185741660422896,0.012208960978644724,0.012477290720219492,0.01836282332160022,0.012018190611133265,0.014021200354587792,0.013908360313917791,0.015612815554277949,0.006447201705862357,0.013714789392745959,0.14355006524141883,0.15987878800250263,0.15553921135158283,0.1648950690018411,0.14839601290083396,0.1624542863997285,0.1452450307861369,0.11778090674893099,0.147561122022479,0.1507565398452933,0.14188310105542695,0.1460819324425212,0.1397968746339292,0.15103299839106282,0.1368893077460863,0.14308798211966534,0.1384618578223788,0.15189979291766892,0.13305804934565357,0.13922321546276376,0.13705295208507454,0.14644366168627015,0.13509812238199395,0.1386197237933533,0.10105838307391783,0.12203507927883837,0.11133891075030587,0.1123220273494914,0.10005690417095466,0.10120917622799716,0.09295371211468204,0.09880429734395402,0.09875837762506189,0.10902149260642334,0.09959444439730875,0.10365033981330037,0.10170056266306227,0.11213087336016307,0.09425314441113755,0.09670680019504145
DIS,0.014180014892976536,0.01217647228554116,0.01385980221058755,0.019486128394700243,0.012065427853076323,0.018350951374207187,0.013345044483481611,0.020758033893537725,0.015071266152736953,0.019816722389918377,0.015192801031462257,0.02431897570758789,0.01660925525381185,0.017137471788894125,0.018596818997517146,0.0229255880345063,0.017158823746630397,0.02212442584710098,0.023213853233228384,0.02681461486091038,0.017805810942436984,0.025070373987476302,0.024593128390596745,0.028420341776643356,0.018246354131228597,0.03195703554110585,0.023741469467340248,0.028565457465296873,0.01924309758456206,0.027070411461518302,0.026011088479092007,0.025508883905468346,0.01823800227583543,0.0452554893895676,0.029986829074053277,0.029516560045347803,0.023550173431509766,0.027896458910757347,0.025435985481146953,0.008401957274137725,0.1563287228480441,0.14050552557924806,0.12478184991273997,0.14643144718541834,0.1407681414906222,0.15103594080338267,0.12859126197087323,0.1501300893045496,0.14454273196162165,0.1459046793995425,0.12798904735953637,0.14726859784037932,0.14395577986061042,0.1406339128493837,0.12972295287494776,0.14371004778750077,0.14239115717433315,0.14800519443041626,0.14106321143133932,0.14889576341029348,0.14716223600123535,0.15385764347676223,0.14537712185731785,0.14995364382432727,0.15322855004422672,0.16915036450993665,0.14367854294070725,0.15703851991992432,0.14279660556539503,0.16143967851838908,0.1452612545884301,0.1535061238571675,0.13340780256605664,0.1570691877954448,0.14853537261468405,0.15414203579237185,0.14510436317166678,0.1531203410011907,0.06961771374718907,0.09664637784938537
DOV,0.013751894385080576,0.012565711243132329,0.013470453914904394,0.02101571198812322,0.026784654057936317,0.023163664060304845,0.020822865633569915,0.026341278109199732,0.018109886265541306,0.02928910850449142,0.0202156418997051,0.02183722520642507,0.024323155715683272,0.015306479554704579,0.020518296489838606,0.031891084731114974,0.02523307263952713,0.017896283616831325,0.018482316700887194,0.024327140396999503,0.025877797380253073,0.018623413639796336,0.024230039072687226,0.03925867300545175,0.02194857303256821,0.0164534686162485,0.011063039930875486,0.01317393785474077,0.013990109786935932,0.015931409982472305,0.016823775959855868,0.0159396868939413,0.01704997145822275,0.02781550497093497,0.01246651819589037,0.016517902980820637,0.018590082216841157,0.01692240918380386,0.01220906521215106,0.022571088359797403,0.19294274251249083,0.19114234580495312,0.19724548739295528,0.22104367190399604,0.21572396456787168,0.21903120603851922,0.2092939178386484,0.227469136909175,0.2316177506318698,0.19237621626172846,0.212749104791537,0.21995297011904344,0.22287252103778502,0.16045357581901779,0.1992760271361342,0.21535490087403383,0.21118814304185696,0.20382846849081193,0.21751640911824144,0.232827830669759,0.23355548149128727,0.19007731795738025,0.19839939028797676,0.2077082804553352,0.21082910121927342,0.19659473236097094,0.18063600565422488,0.18780796543793069,0.18366433888923364,0.17575747151218304,0.17711637508854003,0.193671694216221,0.19119417080657441,0.18929477249822263,0.1822604296294048,0.21221030617820721,0.20650561289186542,0.21623231140321675,0.1992116805081503,0.20632357381737798
DRI,0.018774388787130683,0.011957879707299661,0.025618037540057988,0.02202995769333384,0.022133505548053777,0.014184262132779926,0.027923469010859125,0.025152745765192257,0.019055450287798075,0.009156634723595812,0.027684988359145662,0.0254365600080751,0.018404092751312204,0.004917528941706792,0.019316450602201846,0.01918724502299298,0.00993771234428086,0.002766406326408003,0.015183811316576238,0.012181897559395553,0.08216717558498392,-0.005666994937714888,0.022289226873677723,0.01756551620598195,0.014336679664813739,0.0083360669972792,0.023501188387125435,0.03046305590712696,0.025215660252156602,0.01781752168358771,0.035386127612291124,0.022491915264706952,0.022781659806643057,0.015928238302993832,0.03992886868205401,0.031903612695626735,0.03023522348960323,0.02083183161536798,0.03924321668012215,0.03529731197393429,0.3452257704865812,0.3254803974061515,0.35746986113230583,0.35518542516293783,0.35356856298557704,0.32865601736382155,0.36507350225308416,0.3641020012439176,0.34714525758821635,0.312297513896941,0.36435874076323516,0.3474815786817402,0.33798418709720285,0.2868558549328962,0.32455661272241226,0.33140163473597717,0.30556342015855037,0.2864068852779679,0.3090881408481896,-0.021955581844043545,0.26057706438497086,0.26935503377736314,0.28834396708257676,0.3133267719819174,0.2799303078071849,0.31044130984311985,0.41038228303605145,0.3906515951643172,0.3922842825435325,0.3681167215760102,0.4014487798623873,0.3514770538861233,0.370651861778501,0.3538250338498571,0.39019561112435147,0.3901747842621033,0.3750113700449344,0.3556188279391624,0.3942749833268981,0.3782751832745045
DTE,0.006594599106807463,0.004670386443480058,0.009461636987150353,0.0035784130154371072,0.006717217505975439,0.006105398457583547,0.007186900240924497,0.008218397819276618,0.00738498789346247,0.005767234418855012,0.006035750212798886,0.005599232981783317,0.008761434250646493,0.003075287596340028,0.009017688542911096,0.004047178538390379,0.0075483206892607985,0.00478118372855215,0.012461297351018691,0.004734812325785635,0.005914467697907188,0.0106884964609995,0.009726378794356562,0.0038447971781305113,0.009248272492496684,0.0027838674879075757,0.008647248284553984,0.0052834648406270635,0.011472405132034486,0.004088511594519522,0.012442066627266789,0.00543244736357498,0.008164252668501104,0.00849942251310451,0.010667533465323129,0.006816195747159919,0.009463901167403378,0.005263447971781305,0.011006202997200417,0.004938807630729153,0.0818481572686673,0.08720810084728249,0.10135107218113457,0.07456414097282903,0.08814802604467156,0.08728309768637532,0.09926905957776962,0.08250945929451971,0.09140435835351089,0.0835480026144796,0.08701539890118394,0.07766059443911794,0.0851441584005558,0.08774061277952845,0.0969594204015569,0.08576164045636755,0.09099919942053296,0.0976672450356661,0.15022361530522532,0.1030203520562068,0.09838489535941765,0.1100307428326303,0.1063132392760439,0.08,0.09066796956794863,0.08654348053032676,0.08983335667273491,0.07862629914143697,0.09938225510827507,0.08969757498205425,0.10065631901458832,0.08762506905653428,0.09812222188624474,0.09686972487932005,0.11090097810348394,0.0920186425866589,0.10058936869545507,0.10333994708994709,0.09644837239940715,0.07836965075574612
DUK,0.001954315630939147,0.006065918653576438,0.007721270799715441,-0.003936170212765958,0.011580275506853104,0.0072262650194618375,0.008663072593496761,0.007275220765319775,0.007766223509279979,0.00460608386911045,0.004773540024919497,0.0070441528771556855,0.005303192629097921,0.0038206155143338956,0.0055777453240194955,0.0029710780017528486,0.008761672048171742,0.005994127845686058,-0.0008524325084364455,0.005287697637467115,0.010647188607341044,0.000803585482441243,0.007073733850763865,0.004579380139152435,0.007700379235415135,0.003937072864736373,0.005702125561790829,0.004149885042477213,0.009068056690776182,-0.0017098394859936276,0.005338980523160438,0.005081330923528192,0.006997982761782505,0.005097379526371507,0.004475209504767542,0.0035648336292145246,0.00755771312820871,0.0031913722900847362,0.005954901545627779,0.005421996884958521,0.06088858607953527,0.054523141654978964,0.06236010618916246,0.05828014184397163,0.06820263753737664,0.05830089693687595,0.06209948123283491,0.0591048969761841,0.06522311438725813,0.053865591913763874,0.058738814543924656,0.05674985324681506,0.06001357045925291,0.05001932265317594,0.05188886738338641,0.05152497808939527,0.05854786630596038,0.05325015900121102,0.05821147356580427,0.051652731108853635,0.053444875309219764,0.04605290409165845,0.0496553192186144,0.04713472485768501,0.05356390405922352,0.04392683812605236,0.0461921468420577,0.04471113865018671,0.052596270993013894,0.036275713500199605,0.04271930086199183,0.04114692897988208,0.04754813863928113,0.04204794292095074,0.04428291985765947,0.04023271233931512,0.04629623162085705,0.04205871024540552,0.04077784247300445,0.03827330253048244
DVA,0.014716675148466881,0.014517143947344328,0.014226080571336598,0.014232982359642746,0.015652990223682512,0.008505840956794962,0.011354399844958651,0.012207787864373753,0.015546819977516084,0.01665768498405114,0.01530181442039846,0.010301209095733054,0.013370242288697678,0.009728630399318393,0.0018377580813620418,0.015458409703400849,0.008119415814248247,0.01241473343541801,0.010534854413138907,0.008238677585221692,0.01017169043570956,0.011593563181491764,-0.00602270537658365,0.008997658604204675,0.011424925381697044,-0.0003240637595446904,0.005262663821570883,0.0028559307026728006,0.030188231814247044,0.008415977647603894,0.02309113389419496,0.006566147155815617,-0.011280291168216166,0.016011869838986757,0.009433137518363593,0.01375190346933076,-0.0070667161420139455,-0.007837259288888497,0.0066039710617703026,0.013724928453019824,0.2088055148859574,0.20748280418870224,0.20273988203935714,0.20941855430441053,0.21627563800419689,0.20326975765624275,0.19295559105849724,0.20890849328324496,0.20764189010078252,0.20943342076604007,0.20384600599928973,0.20850934307141933,0.18135122770348275,0.15150759779446338,0.17239382002972314,0.17451134449867214,0.17825691662468632,0.17914679426023125,0.17488884860407963,0.1769811963033144,0.17964473055588578,0.18548012382741408,0.17901809381486447,0.18127677164577186,0.18659418333948316,0.19085135600429384,0.19342647194331616,0.1988938899389727,0.19711742575011812,0.14403617644216715,0.19069695976906442,0.20047152837607948,0.20631994201544504,0.14676402124466434,0.1504269898194376,0.14853970792923735,0.14708962888272004,0.14762358968369438,0.1213447224322948,0.14262760047684608
DVN,0.017732134607867524,0.022468503671764468,0.03885647227564625,0.023556104234092958,0.06559332140727489,0.017068059647098125,0.012040520984081041,0.07117834808106495,0.026037224702754228,0.01233066614782207,0.00922426945194226,0.010973084886128364,-0.01651051713052264,-0.008239855975626644,-0.03220143331249098,0.017066466766616693,0.010502864417568428,0.004827763136413462,0.006140433999810481,0.013205516971534775,0.019984657448022188,-0.008057349369038451,-0.07937453133959683,-0.06934935723784662,-0.10209309772641262,-0.15346065285114452,-0.10671508887104096,-0.057627367493760094,0.03703427441912505,0.012773511364951955,0.021619346445243742,0.01584992914149325,0.008273159403461664,-0.01058166065936973,-0.006719879929048983,-0.01457525978257142,0.12576839183025976,0.05872431769395891,-0.01753609559108259,0.029731515406330712,0.07455314310081376,0.06060095667991646,0.1049646314828699,0.07447198958993693,0.07384740922072623,0.04021016187323473,0.06700434153400868,0.07276124244232815,0.06933226308132243,0.06542306102098888,0.05520478817040254,0.04357027835288705,0.049600440892807934,0.07145824678022435,0.047424366312346686,0.07723638180909545,0.06659158791558537,0.06096508617673811,0.07059603904103098,0.08823241709869901,0.10495879147898267,0.11839168987104291,0.07200829253231,0.08355907993892528,0.10482955372478239,0.09772450223486388,0.07423962007193491,0.09132286007928352,0.1074851751016298,0.10836259792382202,0.13587663580010714,0.12154098605206236,0.11451794332160092,0.1317086075195926,0.12996316004911992,0.07712884529647793,0.1278504858219314,0.18951241950321987,0.08303368921834375,0.11538230524355818
EA,-0.0781687325069972,-0.01660255112370925,0.0064571674558760225,0.022614840989399292,-0.04472630173564753,-0.06811931457584092,0.030641233766233768,0.050746268656716415,-0.062557497700092,-0.035990168539325844,0.072846476051721,0.0416580310880829,-0.07339626276247352,-0.008930343322087716,0.06370808678500986,0.04820846905537459,-0.05420969023034154,-0.05526646330522161,0.06420573827851644,0.06117604090577063,0.000497429945282706,0.023025782390141074,0.06425898812428828,0.07725922041601119,-0.023333333333333334,-0.006955177743431221,0.1275177304964539,0.06661619984859955,-0.005513639001741149,-0.00012955045990413266,0.07333506089660534,0.08732203389830509,-0.002777076495834385,-0.02152279564915529,0.07071295433364398,0.0355280708136292,0.03017751479289941,0.029581122276165744,0.023333705481746122,0.14575853933736793,0.15753698520591763,0.2516703786191537,0.2107188979767542,0.19199057714958775,0.14040943480195817,0.22276285170298288,0.22118506493506493,0.2293915040183697,0.13155473781048757,0.18627106741573032,0.2491349480968858,0.19792746113989637,0.13696782893469467,0.1829728120658861,0.23846153846153847,0.20608034744842563,0.1380063542494043,0.1449847478916203,0.19646606018194543,0.22169466764061357,0.164151881943293,0.18258472514999188,0.19277696437286482,0.21027792343995805,0.13583333333333333,0.16537867078825347,0.18553191489361703,0.19242997728993186,0.1302959953569356,0.14885347842984842,0.197849183726354,0.19647457627118645,0.12105528906841706,0.1342281879194631,0.1842963653308481,0.13786831575118225,0.15218934911242604,0.14553460539686125,0.13821592050909903,0.12401271925325674
EBAY,0.02015029408219644,0.07360291433438793,0.021276041351773106,0.02198640635508021,0.02165267984428763,0.02541324524415416,0.021626529136244976,0.011412077190768736,0.019698490839775866,0.07245959750394378,0.02020774984932818,0.02448864038502371,0.018368100424589254,0.020229810648972325,0.017815789473684212,0.016601815823605707,0.017196196371078443,0.020487851908985732,-0.057368356147490446,0.016234390009606147,0.015131756452918428,0.02266684392448817,0.013960437992016236,0.0018178632441193218,0.029392518268077216,0.026820354231093618,0.024581803345573236,0.02175761516530786,0.020144376158423568,0.24892019960582043,0.04172041277007417,0.000982425499399629,0.020159580619049454,-0.10011162003002194,0.01657503563429037,0.026763381690845422,0.03048368002705902,0.03330557868442964,0.023198531058265037,0.018990032594832066,0.1289354710765591,0.12879676146438132,0.11749791789034861,0.11816877310697742,0.11276724525921365,0.11340560764109338,0.11568971705838302,0.11114919517045091,0.11910429883500102,0.12371826608411397,0.11617683553727798,0.1202491329888881,0.10473201649129284,0.10770351189512867,0.09863157894736842,0.10057068741893645,0.09713729503082337,0.10918819899730042,0.10511777037859169,0.10485110470701249,0.09787301016278442,0.10903571745103252,0.09919493320844762,0.0959087126023917,0.11446177336677936,0.1305594602192859,0.1089861281109751,0.11153903866353224,0.10813579163008487,0.10043192015767183,0.08936633344082553,0.08470690972601244,0.09285741818602321,0.10057349601631962,0.10507025045815516,0.11005502751375688,0.11199898528665651,0.12607914457250538,0.11836625016794304,0.1269308895082432
ECL,0.02906510583707505,0.023063594176342888,0.020024322737566047,0.027724173420815644,0.035832561966471256,0.02694881162513854,0.017786899264580127,0.02328290860672412,0.02802600988084859,0.004862725319064953,0.0029475082583606633,0.011205315388633133,0.014232066400363575,0.013168452621455358,0.009227460367017033,0.010842411075438962,0.015703389484847247,0.014620731800473607,0.009763129108437183,0.015876576695999754,0.01853620376108667,0.01723455952986382,0.01212341574901309,0.015715006790756245,0.01365227476129702,0.01120605953319708,0.012583279721728511,0.014178637665572907,0.020354974209415195,0.019983415347350274,0.013187327680382875,0.015192025979081512,0.019761591805284865,0.028348294794213122,0.01225209692681936,0.017607610417209648,0.02181078617013816,0.01968168572069043,0.014167893117223189,0.017697670398893774,0.3099743425272611,0.31159752235654964,0.3002809695546423,0.32595737381534373,0.3212794405019027,0.3233652148926563,0.28852402941679495,0.31416207419462217,0.3153334786399303,0.10116332616990482,0.16670323870072412,0.1796919601102919,0.180789102303442,0.17332961536053904,0.1660538152889074,0.16982543260253483,0.17763184728963577,0.18126957451684364,0.1705531758283325,0.18192293181331512,0.18769366751668715,0.18908186801049998,0.17128610014543943,0.17635672024686092,0.18251047221619102,0.1830305176030083,0.16887110316326642,0.1820177123229042,0.18423944980085752,0.18287307285245114,0.1644696457368777,0.17736152514418596,0.17945076472928534,0.1828788121668737,0.17196038505174815,0.1849275246095551,0.18771101960666448,0.18732720615706494,0.16750129016227375,0.1805008738404809
ED,0.00990880392844616,0.006022495793109556,0.006647507910244129,0.005408706272354532,0.00995712512693219,0.006501410944502849,0.008677389045487205,0.0046642050029151285,0.010565211441083891,0.004921711633600245,0.0070527190750862695,0.005343454268521061,0.011101859561476548,0.00502317454924895,0.004600345025876941,0.0041028576880874,0.011057096558955296,0.005756882426747361,0.008917763889231985,0.005259110416511622,0.010721223596527897,0.001850681592488941,0.008413488869181618,0.004893745391164443,0.009517244446421026,0.0038560974540992944,0.006801228609039052,0.0049079754601227,0.010503846478992307,0.004268987669671536,0.008022330197456838,0.0035642273773396605,0.00927994151809284,0.010496560038244892,0.008752556237218814,0.0038317299853252895,0.00878007427740998,0.006138724035608309,0.007699851087785567,0.0027337146145822093,0.10198176078568923,0.09665515307176807,0.10049638596185666,0.08773154206286894,0.10456391740945503,0.08686991644995297,0.09254960481954347,0.0830950331769344,0.09932941015464623,0.07563625235885144,0.07752953326112692,0.06919024195360683,0.08674589357353721,0.07039724332063384,0.07628905501245926,0.06722007537808311,0.08302354399008674,0.07053411075848157,0.09359946641634347,0.07221353972861005,0.08335997245924213,0.06382594565315519,0.0822247993269209,0.06230028379254095,0.07656045006782149,0.05930940800140222,0.06924089512944274,0.05910725618785699,0.07221658635556683,0.056097813698062375,0.06674247906543988,0.05362634676877329,0.06520326523981643,0.06154517677869926,0.06879345603271983,0.05494863851296266,0.067172614241886,0.05469213649851632,0.06381433189263792,0.041922952411783745
EFX,0.017946790921388848,0.016955358400225322,0.016174121405750797,0.020774452958829872,0.0225,0.018115097856477167,0.016518680811808118,0.009887369959590749,0.01898932384341637,0.021205039046913298,0.020321737153251477,0.021697764903013263,0.021603483180343327,0.010263572077763738,0.023044310722100655,0.020692335833180902,0.019018768221574344,0.016894645256503447,0.017662786046609546,0.019470029163082474,0.019693654266958426,0.020966154636087458,0.019216539717083786,0.024206738632646385,0.025961157352358304,0.02481703260146374,0.015164342259650373,0.01971148054451271,0.01951047512708254,0.01845738295318127,0.02258064516129032,0.023433404644177775,0.013533454192841183,0.023820056958000387,0.012631842247884271,0.02034593713555059,0.005382674516400336,0.003578817871721747,-0.07578008915304606,0.008938248477955442,0.1358484894032767,0.13077031404027603,0.13158945686900958,0.13423268552781095,0.1393529411764706,0.14037744641192917,0.1362430811808118,0.13959820021207692,0.13961565836298934,0.14527161830929716,0.1485618462937699,0.15216835647950924,0.15083612967636373,0.12371705349027953,0.12912563822027717,0.13419151271263946,0.13028425655976678,0.12742571422278023,0.12305004105176733,0.1288001174915553,0.13031378130908627,0.13362714475204313,0.14184983677910773,0.1478791843855632,0.1469590875060554,0.147771124417831,0.10817032779337284,0.12216901578123118,0.1181353392295713,0.12021308523409363,0.12258064516129032,0.12137483530028477,0.11731804320024734,0.11590676583625957,0.12030127430135767,0.1232137587994773,0.11693299691617606,0.11677291282223341,0.11534004934771051,0.1177493811467184
EIX,0.009422051809595062,0.0051153363574944506,0.005571688268763132,0.007989780513296945,0.011192555853048326,0.003645947726773556,0.004332661770758865,0.0037387148167817314,0.008936063097835208,-0.01746497637336331,0.001883201036773044,0.001498339677654491,0.0037590266099515285,-0.01011397936658107,0.006599490643339608,-0.0015546227818864237,0.009914771510557197,0.006988809329846074,0.004262682535663037,0.01158316961362148,0.010267812026275898,0.008926792332523014,0.006465261576179366,0.00794316828977927,0.008757558026136142,-0.0009938382031405286,0.005965239105015953,0.0059964451042053245,0.0087282037356712,0.0073462070578148445,0.007595670660997294,0.005857486778003147,0.009367069711897298,-0.009794598706732598,0.004774464316654794,0.005793260128739114,0.01015626458562814,-0.024684827647006965,0.00523871889510656,0.00708993464491524,0.08566351818946975,0.07294180098446096,0.0663408645560356,0.0636627569387992,0.08313215994381776,0.06740610586426532,0.060267325231255824,0.06336696760488582,0.08350813894948816,0.06274068985615854,0.05783249635509477,0.06189762695391593,0.08052230685527748,0.04644771816011173,0.058288118702247815,0.06764829990894353,0.08480020557625595,0.06309222655747546,0.061745589600742806,0.061722331368696794,0.088044466902476,0.062069102937074086,0.049665862628020085,0.05675364468471281,0.07339574800078018,0.04653150467103955,0.04835609108385026,0.054241459460515264,0.07306476327171868,0.056197509694265284,0.04760340162350213,0.05620533429378424,0.06851768920734438,0.06124001521491061,0.049361800435092314,0.05329420673987126,0.07970053955155611,0.05305474742131711,0.04803292909019781,0.04724382990877169
EL,0.025737177142020926,0.04485686772301497,0.009924059371763893,0.004479346277831921,0.0338980044345898,0.057491056203818246,0.020124263697248446,0.006550949170372496,0.04540861231541546,0.06254927312289112,0.019753086419753086,0.007765812225087214,0.04273931160454364,0.06241196078157906,0.0252004904793449,0.013155684935341208,0.0399840436141214,0.05515737387134622,0.02788386084227047,0.032749593330622204,0.02976136111582271,0.05545655881679098,0.03361292633815518,0.0185697640547626,0.036710423244000284,0.05199193670546836,0.030126016582920273,0.010137369488144157,0.031450577663671375,0.038173385658223334,0.02603757099169943,0.019795988934993083,0.03499426323553516,0.00975880672802285,0.02912621359223301,0.014800668417283362,0.0398628717212788,0.04520353423792994,0.042920114453638546,0.011933718455457586,0.3353698690275847,0.39609559660334415,0.32102174663444943,0.3448721793237874,0.37103325942350335,0.4165970109331639,0.34950375211813123,0.32844004526689935,0.4036737621019004,0.4316325565261266,0.3405589638718473,0.34145305627180345,0.36381928192248414,0.40905984574831594,0.3230116559315584,0.33692548843979175,0.3556944352104248,0.38497933989695454,0.33348155898509024,0.34634251728344856,0.34327988205054605,0.38750859150268563,0.3187730849526257,0.3063889698028935,0.336446934270183,0.3641066871744678,0.3013168789628302,0.2869146617804907,0.3064826700898588,0.2861220121298609,0.24962865880297072,0.2501728907330567,0.2683166693984593,0.2970485560139638,0.2638584403382399,0.2621946367470359,0.28095351989157297,0.31595140422846324,0.28953677209805895,0.27287929461842503
EMN,0.018185091825711198,-0.005802357207615594,0.01788243626062323,0.025521641662355578,0.02838537318417098,0.0031740728366187773,0.036611749043102014,0.03451095845600262,0.026686074721009218,0.016170763260025874,0.02552091746083024,0.020896567826289982,0.013224559896951482,-0.004647560030983733,0.021134593993325918,0.02244516238734909,0.026264176686279526,0.02921063739974673,0.01950280405122625,0.02386010786076156,0.0173053152039555,0.0009955201592832255,0.010799545282303903,0.018695706911746192,0.016120906801007556,0.007943117032861444,0.016073258196721313,0.016365036580670005,0.01497837174769191,0.0075046904315197,0.017645192002538876,0.018291155098972688,0.020157264103844233,0.03068941808863054,0.017719662715385557,0.021156211562115623,0.025180295807358515,0.0021256642700844012,0.012774280300715115,0.015871062992125984,0.24072740367302844,0.24079782411604714,0.2769121813031161,0.29729263666149336,0.2886959425613625,0.13782158369528902,0.2925611582626061,0.30830879947661105,0.2930616205725376,0.2786222509702458,0.29413664997577127,0.21632033621293487,0.1939888364104766,0.18667699457784662,0.19739881920082142,0.207447712973984,0.19936897757312186,0.19121992401857324,0.19293546497028544,0.20101323745710084,0.1988463123197363,0.14615480338476855,0.15428824049513704,0.15944857106886567,0.15409319899244334,0.14252770482352187,0.14318647540983606,0.1474136824541137,0.1476531732197043,0.14155398848418194,0.1461758172008886,0.15152843898772236,0.15383175237144284,0.1476342271391962,0.1592936575827936,0.16119311193111932,0.15566556655665567,0.1485464207564864,0.14546788093637308,0.1453617125984252
