ticker,sharpes
A,0.7508723848167737
AAPL,1.1801065067829093
ABC,0.8158166899305755
ABT,0.9067661859160554
ADBE,0.9916520360126669
ADI,0.781741837910015
ADM,0.4268229504825258
ADP,1.1283946588149125
ADSK,0.812613592642821
AEE,0.9739360203842942
AEP,1.08030309008872
AES,0.41273681553640196
AFL,0.6831555087781132
AIG,0.41485049600934
AIV,0.896340451187505
AIZ,0.8949349326161145
AKAM,0.5774972449762674
ALL,0.9379604887202498
AMAT,0.7432484059300775
AMGN,0.7641603646298815
AMP,0.8447252753218485
AMT,1.0806832055010818
AMZN,1.0938661428753873
AON,1.0503369700406677
APA,-0.02079241390924713
APD,0.8587838351258069
APH,0.8931205777202744
AVB,0.8446715122043955
AVY,0.843488345766145
AXP,0.8585313198283405
AZO,0.9972190312286425
BA,0.9791667830163155
BAC,0.4587557467511657
BAX,0.7380131928834546
BBY,0.49267599287038594
BDX,0.8975231888507614
BEN,0.26858594281743653
BIIB,0.6638077356066082
BK,0.3600542527421154
BMY,0.7350919174307144
BSX,0.6014608420994954
BXP,0.7220969301495676
C,0.4512549989296575
CAG,0.579916205976456
CAH,0.5513594446555949
CAT,0.6878084347948604
CB,0.8644780117934561
CBRE,0.7009734705914751
CCL,0.4058227251413721
CF,0.4847054955393003
CHRW,0.34165683827324606
CI,0.867017064898211
CINF,1.0805368550837489
CL,0.6507862321480807
CLX,0.8245226606037165
CMA,0.5494189368176421
CMCSA,0.9426099172518402
CME,0.7801298014247062
CMI,0.7042620817164686
CMS,1.2671088727273287
CNP,0.7468612813755863
COF,0.6837871280872638
COP,0.47458109085873473
COST,1.2035867338155524
CPB,0.4900260516916278
CRM,0.9787738585677881
CSCO,0.5610557191497634
CSX,0.8619379364224321
CTAS,1.2949869216373997
CTSH,0.6685877899913537
CTXS,0.6470177376322879
CVS,0.5034953410346669
CVX,0.4901286333758942
D,0.8965699842402537
DE,0.6998861834180728
DGX,0.5015826215240914
DHI,0.7055438608954093
DHR,1.0312827967206841
DIS,0.961912495929477
DOV,0.8212478543359729
DRI,0.785141033209539
DTE,1.138627143572663
DUK,0.9045181779707957
DVA,0.5746465683792316
DVN,-0.03152377275252251
EA,0.6167936418329725
EBAY,0.6596924604355464
ECL,0.9968071559764521
ED,0.9338917840573419
EFX,0.917301143898578
EIX,0.6560285630718137
EL,1.0996050061151452
EMN,0.670509631794181
EMR,0.5649167102547987
EOG,0.4052952528885132
EQR,0.8777238987917645
ES,1.0955180574322627
ETN,0.771725869750942
ETR,0.6319855402724758
EXC,0.2907905035862066
EXPD,0.4852068538351852
EXPE,0.6042761304538573
F,0.4166098193238025
FAST,0.7490258147367498
FCX,0.13814305269200688
FDX,0.5083955870046941
FE,0.4635030327667605
FIS,1.0613871884838908
FISV,1.261229197854726
FITB,0.660509431891498
FLS,0.39904291869140573
FTI,0.15106488845699384
GD,0.7411935718815728
GE,0.2703557292007031
GILD,0.5361161862027268
GIS,0.6358515753099278
GLW,0.3853940163346014
GOOGL,0.8811852514148488
GPC,0.7473015744145441
GPS,0.26817089954387296
GS,0.3526761788794869
GWW,0.6901156057769445
HAL,0.22484895888632786
HAS,0.7649886557081136
HBAN,0.5806352773699907
HD,1.2975357918505634
HES,0.2224127569404523
HIG,0.6855337304444321
HOG,0.43881749980357154
HON,1.0023714466794114
HPQ,0.28838390738594627
HRB,0.38569062170136703
HRL,1.0533530756647629
HST,0.47795282069803957
HSY,0.9720432221082791
HUM,0.9764494808018481
IBM,0.4006367247089109
ICE,0.7164469210509306
IFF,0.8056267531918487
INTC,0.7706125124869692
INTU,1.0766178152205779
IP,0.6050103329539024
IPG,0.6851926499515506
IRM,0.42269115422515335
ISRG,0.8696493533231164
ITW,0.8979897017348343
IVZ,0.2542759798885366
JCI,0.7072801710613026
JNJ,0.8935678080879973
JNPR,0.18936970634504424
JPM,0.7192461017558087
JWN,0.4456379159312525
K,0.4767435794225416
